,"['Au0+', 'Au0+', 'Au0+', 'Au0+', 'Au0+']","['C4-', 'C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-']","['Li0+', 'Li0+', 'Li0+', 'Li0+', 'Li0+']","['N2.6-', 'N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si3-', 'Si3-', 'Si3-', 'Si3-', 'Si3-']","['Te2-', 'Te2-', 'Te2-', 'Te2-', 'Te2-']"
102,,,,,,,,,,,,,,,,,,,,,0.904202910856437,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,0.30917145887460673,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,0.8674477159917158,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,0.26383072625352627,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,0.4139945589286947,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,0.41418332251218465,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,0.2641932816628242,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,0.38625141215028613,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,0.38632981562927426,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,0.40624333667405194,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,0.4062474862726518,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,0.8906695510129569,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,0.27867319675265717,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,0.9075202902610262,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,0.28646692256950257,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,0.31271738264139415,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,0.904202910856437,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,0.30917145887460673,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,0.8674477159917158,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,0.42909860442141284,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,0.42903823188376894,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,0.26383072625352627,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,0.4139945589286947,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,0.41418332251218465,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,0.2641932816628242,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,0.45539317230596826,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,0.4557932097204802,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,0.4560456419107983,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,0.4549484674331988,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,0.8238171485007268,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,0.6748299718788616,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,0.8245450771586489,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,0.6753356691824982,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,0.6750009846290175,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,0.82444529841922,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,0.6751508329336423,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,0.8240102178203956,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,0.8238171485007268,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,0.6748299718788616,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,0.8245450771586489,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,0.6753356691824982,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,0.6750009846290175,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,0.82444529841922,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,0.6751508329336423,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,0.8240102178203956,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,0.26383072625352627,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,0.4139945589286947,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,0.41418332251218465,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,0.2641932816628242,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,0.47830172110072894,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,0.47834315551379436,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,0.47833862108530345,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,0.478478524831902,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,0.33283943344761324,,,,,,,,
